order_id,order_date,ship_date,status,sales_channel,ship_mode,product_uin,shipment_status,qty,amount,ship_postal_code,emp_code,customer_id
408-2795819-8220328,5/20/2023 10:46,5/26/2023 18:49,Cancelled,Parner Sale,Economy 10,B099NQQ79L,,0,"$5,997.83 ",600130,E-343,AS-102855
407-3919423-6648320,8/17/2025 13:19,8/20/2025 14:20,Shipped,Parner Sale,Express 3,B08TRHQDFP,Shipped,1,"$3,377.42 ",560091,E-060,VT-217009
407-4730572-2665959,7/10/2025 13:53,7/14/2025 9:30,Shipped - Delivered to Buyer,Store Sale,Economy 10,B0982Z4W2G,Shipped,1,"$6,297.74 ",500034,E-350,RH-195552
402-0562267-7143506,3/3/2025 19:04,3/3/2025 20:02,Shipped - Delivered to Buyer,BOPIS,Pickup,B0822TBFW3,Shipped,1,"$6,670.18 ",671123,E-199,JL-151306
171-0218523-4828331,8/23/2024 16:17,8/23/2024 16:45,Shipped,BOPIS,Pickup,B08YYYZMKB,Shipped,1,"$4,096.91 ",562127,E-568,VW-217759
402-7580808-5681111,12/22/2023 15:46,12/22/2023 16:56,Shipped,BOPIS,Pickup,B09HMVWDN3,Shipped,1,"$4,376.25 ",530014,E-280,JJ-157602
403-3312946-3376350,2/1/2023 12:08,2/7/2023 10:43,Shipped,Store Sale,Same Day 0,B099NSQP4Z,Shipped,1,"$6,297.74 ",380054,E-205,RM-196755
407-4172686-5157926,8/14/2025 11:12,8/22/2025 19:54,Shipped,Parner Sale,Economy 10,B0981152GP,Shipped,1,"$4,325.46 ",700029,E-465,SV-209358
407-0126142-3562760,6/18/2025 16:42,6/23/2025 15:03,Shipped - Delivered to Buyer,Parner Sale,Economy 10,B079WYDLLS,Shipped,1,"$4,190.03 ",500032,E-155,JM-152502
404-1918731-0612364,1/13/2025 10:22,1/18/2025 9:34,Cancelled,Parner Sale,Express 3,B0983G1KLL,Cancelled,0,$0.00 ,332001,E-573,BP-112904
402-7596705-9965925,6/16/2024 16:43,6/22/2024 17:07,Shipped,Ecomm,Standard 7,B09W64MGVN,Shipped,1,"$10,614.73 ",560049,E-352,LC-168708
405-5977765-2033959,10/2/2023 12:12,10/2/2023 12:37,Shipped,BOPIS,Pickup,B0922SP1DH,Shipped,1,"$4,926.46 ",560067,E-346,GZ-144700
407-9393428-2071512,10/16/2025 10:21,10/21/2025 12:48,Shipped,Parner Sale,Economy 10,B09NQ8GLM5,Shipped,1,"$3,115.01 ",500068,E-325,MP-181752
403-6067807-8222712,8/5/2025 16:12,8/13/2025 15:56,Shipped,Ecomm,Standard 7,B099FDMD6T,Shipped,1,"$2,784.89 ",680004,E-002,NB-186555
407-6660495-6189902,5/7/2025 9:51,5/7/2025 11:38,Shipped - Delivered to Buyer,BOPIS,Pickup,B07X3LNT9Q,Shipped,1,"$5,637.49 ",721425,E-201,MP-174708
406-0791596-9696314,11/20/2024 13:27,11/20/2024 14:52,Shipped,BOPIS,Pickup,B09RSX8B8D,Shipped,1,"$5,535.91 ",396191,E-245,PF-191201
402-5295443-5324304,4/5/2024 12:02,4/12/2024 10:31,Shipped - Delivered to Buyer,Parner Sale,Standard 7,B08HHJPWBS,Shipped,1,"$3,876.83 ",416410,E-247,LC-169603
405-8735397-2088357,7/4/2023 18:46,7/12/2023 17:22,Shipped,Store Sale,Economy 10,B08RDTTBPW,Shipped,1,"$2,260.07 ",400706,E-203,AR-105407
405-5807235-7127519,6/22/2022 9:28,6/29/2022 10:57,Shipped,Store Sale,Express 3,B08RP3TP66,Shipped,1,"$2,979.57 ",400017,E-146,CH-120709
408-1236860-5506728,7/18/2025 12:16,7/18/2025 13:20,Shipped - Delivered to Buyer,BOPIS,Pickup,B079WYDLLS,Shipped,1,"$4,190.03 ",576101,E-300,JH-159851
408-1046505-4179526,3/23/2025 11:37,6/7/2025 12:30,Shipped,Store Sale,Economy 10,B08RP49CLQ,Shipped,1,"$4,807.95 ",570021,E-161,BM-117854
405-8565670-2322765,9/20/2024 19:39,9/25/2024 16:32,Shipped - Delivered to Buyer,Parner Sale,Economy 10,B077Z7WM5Z,Shipped,1,"$3,546.71 ",226018,E-142,KH-165107
406-4293863-2624369,1/23/2024 11:21,1/25/2024 17:13,Shipped - Delivered to Buyer,Parner Sale,Same Day 0,B09HMS8F1B,Shipped,1,"$4,376.25 ",122011,E-174,HP-148159
406-1185320-4046764,3/21/2023 15:00,3/27/2023 17:15,Shipped - Delivered to Buyer,Ecomm,Same Day 0,B08XQ8Q141,Shipped,1,"$5,756.00 ",570019,E-197,TT-214603
407-7530039-3981117,8/17/2025 17:55,8/21/2025 12:20,Shipped,Ecomm,Standard 7,B099NQ6GD9,Shipped,1,"$4,579.40 ",400097,E-036,RF-198407
403-8018912-1765100,6/30/2025 19:27,7/4/2025 9:42,Shipped,Parner Sale,Economy 10,B0822SS99K,Shipped,1,"$6,704.04 ",110044,E-295,KH-163300
402-1648812-3846718,2/6/2025 14:24,2/9/2025 18:28,Shipped,Parner Sale,Express 3,B08XVQM1LP,Shipped,1,"$4,122.31 ",641042,E-002,DH-136753
402-8583127-7336366,7/18/2024 9:35,7/22/2024 10:44,Shipped,Store Sale,Express 3,B077MM3LFJ,Shipped,1,"$2,988.04 ",122004,E-232,SC-200507
407-5181369-9200323,11/7/2023 13:58,11/11/2023 16:28,Shipped,Store Sale,Economy 10,B08ZHN6H5T,Shipped,1,"$3,656.75 ",410207,E-169,MZ-175150
407-0743146-5937919,12/3/2025 17:40,12/7/2025 12:41,Shipped,Store Sale,Economy 10,B0982Z1994,Shipped,1,"$6,297.74 ",800004,E-472,RO-197803
403-0955432-2581965,8/9/2025 15:05,8/12/2025 17:26,Shipped - Delivered to Buyer,Store Sale,Same Day 0,B098312LYF,Shipped,1,"$3,495.92 ",560054,E-157,DD-135707
405-1700163-2620367,5/27/2025 14:04,5/30/2025 14:33,Shipped,Ecomm,Express 3,B09QJ57BL6,Shipped,1,"$8,193.83 ",181132,E-089,RA-198859
408-4588921-8607569,12/14/2024 10:48,12/14/2024 12:43,Shipped - Delivered to Buyer,BOPIS,Pickup,B074SP92C5,Shipped,1,"$2,192.36 ",403703,E-190,MM-179202
408-7639810-0465167,5/7/2024 16:40,5/9/2024 9:46,Cancelled,Store Sale,Economy 10,B08QGMNRBX,Unshipped,1,"$5,002.64 ",700107,E-572,AI-108554
406-3121941-0533902,8/15/2023 17:39,8/15/2023 18:15,Shipped - Delivered to Buyer,BOPIS,Pickup,B074SP8YTW,Shipped,1,"$2,192.36 ",400601,E-338,AT-107357
408-8613751-5822743,8/13/2022 15:45,8/17/2022 11:09,Shipped,Parner Sale,Standard 7,B099NMFGMJ,Shipped,1,"$3,436.67 ",641043,E-267,SG-200807
406-0132661-3034727,7/26/2025 14:16,7/26/2025 14:51,Shipped,BOPIS,Pickup,B08ZHNGS54,Shipped,1,"$3,656.75 ",400028,E-011,JL-155053
407-5612216-3516355,4/12/2025 15:59,4/15/2025 19:18,Shipped - Returned to Seller,Store Sale,Same Day 0,B08YYS5WM3,Shipped,1,"$4,020.73 ",500049,E-087,DP-131055
405-9640726-2497958,10/18/2024 9:06,10/22/2024 19:54,Shipped,Ecomm,Express 3,B09831P2JC,Shipped,1,"$6,831.01 ",411036,E-046,DK-130907
408-8578409-2771569,2/24/2024 15:36,2/28/2024 13:36,Shipped - Delivered to Buyer,Store Sale,Same Day 0,B081XDD1NK,Shipped,1,"$3,377.42 ",400074,E-066,CV-128051
408-1502153-7878769,5/8/2023 16:27,5/8/2023 18:16,Shipped,BOPIS,Pickup,B098124BPM,Shipped,1,"$5,053.43 ",401203,E-262,LH-169003
407-0021636-9933161,8/17/2025 10:43,8/20/2025 14:09,Shipped,Store Sale,Economy 10,B09832FD39,Shipped,1,"$3,495.92 ",400054,E-166,BS-116657
408-9080007-6577945,7/8/2025 12:59,7/14/2025 17:29,Cancelled,Ecomm,Same Day 0,B09RK7N97N,,0,"$5,812.46 ",243006,E-353,DM-133459
407-3358602-3353129,2/27/2025 18:53,3/6/2025 11:40,Shipped,Parner Sale,Express 3,B09RKF9KV8,Shipped,1,"$6,780.22 ",590009,E-467,CS-121301
408-2509648-8733963,8/16/2024 16:19,8/21/2024 16:25,Shipped,Store Sale,Standard 7,B078Q4CFFN,Shipped,1,"$3,021.90 ",600035,E-084,AG-103305
406-8849768-4616345,12/13/2023 19:29,12/18/2023 12:43,Shipped - Delivered to Buyer,Store Sale,Standard 7,B08MYMV9F8,Shipped,1,"$2,784.89 ",401107,E-170,JM-152508
405-1446469-8773169,1/20/2023 16:54,1/20/2023 18:46,Shipped - Delivered to Buyer,BOPIS,Pickup,B09293P4X2,Shipped,1,"$5,002.64 ",480001,E-291,JP-154601
402-6998243-4698769,8/13/2025 18:35,8/19/2025 11:20,Shipped - Delivered to Buyer,Store Sale,Same Day 0,B0828PD16L,Shipped,1,"$3,986.87 ",500014,E-002,IM-150556
406-8320389-3809911,6/14/2025 11:29,6/19/2025 10:54,Shipped,Store Sale,Same Day 0,B08XQ8MCKP,Shipped,1,"$6,670.18 ",560066,E-098,BM-116509
408-3541442-0218702,1/7/2025 9:37,1/15/2025 16:55,Shipped,Store Sale,Standard 7,B082W84Q2J,Shipped,1,"$3,682.14 ",500020,E-350,HL-150401
405-8144081-1414764,6/8/2024 11:18,6/8/2024 12:27,Cancelled,BOPIS,Pickup,B08QGN6D3M,Cancelled,0,$0.00 ,560037,E-159,CM-124454
403-8717138-1173123,9/23/2023 14:26,9/23/2023 16:21,Shipped,BOPIS,Pickup,B09K3T68VG,Shipped,1,"$4,122.31 ",560087,E-091,HM-148607
402-1771484-6157965,10/4/2025 14:17,10/4/2025 15:26,Shipped - Returned to Seller,BOPIS,Pickup,B09SDYNZQ5,Shipped,1,"$6,526.28 ",380007,E-061,EB-137509
404-5066545-5707511,8/3/2025 17:22,8/11/2025 16:18,Shipped - Delivered to Buyer,Store Sale,Same Day 0,B09NQ3TN2T,Shipped,1,"$5,053.43 ",673571,E-036,DE-132552
407-8951003-6341169,5/2/2025 11:44,5/9/2025 13:32,Shipped,Ecomm,Same Day 0,B09811RSZV,Shipped,1,"$3,182.73 ",517501,E-061,AM-103605
406-7173525-8097147,11/14/2024 19:43,11/21/2024 9:40,Shipped - Delivered to Buyer,Ecomm,Economy 10,B09HMHM56Y,Shipped,1,"$4,376.25 ",700156,E-326,JG-153108
171-5565791-7301114,3/28/2024 17:44,6/12/2024 15:03,Cancelled,Ecomm,Same Day 0,B0894X711G,Cancelled,0,$0.00 ,530040,E-479,RE-194502
171-6020237-7582757,6/23/2023 19:50,6/23/2023 21:10,Shipped,BOPIS,Pickup,B09B2B3JJH,Shipped,1,"$4,122.31 ",504001,E-161,CM-119354
405-5399366-5400319,6/9/2022 12:57,6/11/2022 12:55,Shipped - Delivered to Buyer,Parner Sale,Economy 10,B07K44CD3P,Shipped,1,"$5,798.32 ",580021,E-013,MC-178457
406-8058752-7953165,7/16/2025 12:17,7/22/2025 17:52,Shipped,Store Sale,Economy 10,B099NMFGMJ,Shipped,1,"$3,436.67 ",643001,E-055,BD-116350
402-1206867-9889930,3/18/2025 12:41,3/22/2025 19:44,Shipped,Parner Sale,Economy 10,B08YZ24516,Shipped,1,"$4,223.89 ",411048,E-084,BP-112906
404-8798883-1266741,9/13/2024 16:39,9/17/2024 18:50,Cancelled,Store Sale,Same Day 0,B07GRVDT51,Unshipped,1,"$3,182.73 ",411028,E-461,BM-111409
406-0912395-4074752,1/15/2024 14:10,1/18/2024 16:11,Shipped,Store Sale,Express 3,B08ZJ1HDWL,Shipped,1,"$4,384.71 ",400605,E-145,AB-101502
408-4847729-3817147,3/9/2023 12:42,3/13/2023 14:11,Cancelled,Ecomm,Express 3,B08B3YWTLK,,0,"$2,926.33 ",160012,E-173,BD-116354
403-7677608-4648349,8/17/2025 13:35,8/17/2025 14:32,Shipped,BOPIS,Pickup,B08B3YMS62,Shipped,1,"$3,546.71 ",244901,E-202,HM-149808
171-8013908-1085153,6/28/2025 9:30,6/28/2025 10:30,Shipped - Returned to Seller,BOPIS,Pickup,B08WJ2B2QY,Shipped,1,"$10,267.68 ",136135,E-574,MM-179201
403-6572008-1421967,1/31/2025 17:15,2/3/2025 16:18,Shipped,Store Sale,Standard 7,B09NQ44RNV,Shipped,1,"$5,053.43 ",670011,E-254,RD-198104
406-5291136-4985950,7/10/2024 12:35,7/10/2024 13:17,Cancelled,BOPIS,Pickup,B081WX4G4Q,,0,"$3,216.59 ",262308,E-281,AS-101358
408-8208893-7433132,10/29/2023 15:04,10/29/2023 16:07,Shipped - Delivered to Buyer,BOPIS,Pickup,B0983121HP,Shipped,1,"$6,983.38 ",580031,E-001,CM-121900
406-0275060-5817963,11/21/2025 12:28,11/23/2025 11:04,Shipped - Delivered to Buyer,Parner Sale,Express 3,B07VSG39K4,Shipped,1,"$4,630.19 ",848134,E-098,CD-122803
171-9985102-0873944,8/8/2025 19:29,8/10/2025 14:36,Shipped - Delivered to Buyer,Store Sale,Express 3,B098121HFD,Shipped,1,"$4,223.89 ",603002,E-073,RH-195105
402-5573832-9465159,5/22/2025 18:53,5/26/2025 15:32,Shipped,Parner Sale,Express 3,B08V1N2D45,Shipped,1,"$4,570.94 ",391740,E-070,DW-135859
171-2348107-9608354,12/8/2024 18:59,12/14/2024 14:49,Shipped - Delivered to Buyer,Store Sale,Express 3,B091XYDRMV,Shipped,1,"$3,377.42 ",244001,E-262,PM-189407
405-8033102-6709915,4/29/2024 19:20,5/2/2024 10:00,Shipped,Store Sale,Economy 10,B0965L8LQ2,Shipped,1,"$6,356.99 ",122004,E-281,BT-114400
171-1638607-8679549,8/5/2023 10:57,8/9/2023 10:58,Shipped,Ecomm,Standard 7,B08RP3LHNB,Shipped,1,"$2,979.57 ",560036,E-138,FH-143653
405-6151620-8333146,7/31/2022 15:10,7/31/2022 15:49,Cancelled,BOPIS,Pickup,B09HMG2TL9,Unshipped,1,"$4,376.25 ",132104,E-188,MW-182206
403-3723956-7988347,7/24/2025 14:46,7/28/2025 17:12,Shipped,Ecomm,Express 3,B09K3YVY3B,Shipped,1,"$5,375.08 ",392001,E-275,TS-216100
407-8887077-1629913,4/7/2025 14:17,4/10/2025 17:38,Shipped,Store Sale,Same Day 0,B07F1K2Q44,Shipped,1,"$3,546.71 ",325205,E-184,JJ-154454
406-4215789-5709147,10/11/2024 13:53,10/17/2024 9:54,Shipped,Store Sale,Economy 10,B077Z7WDXN,Shipped,1,"$3,208.12 ",201301,E-571,NC-183406
405-3795216-6549965,2/16/2024 9:46,2/24/2024 16:39,Shipped,Store Sale,Standard 7,B09SDZW3GY,Shipped,1,"$7,491.26 ",400059,E-065,KC-162550
403-1625335-0358739,4/26/2023 13:35,4/26/2023 15:33,Shipped,BOPIS,Pickup,B09K355F91,Shipped,1,"$7,948.35 ",425107,E-155,TS-216553
406-8994170-2093934,8/17/2025 13:29,8/17/2025 15:21,Cancelled,BOPIS,Pickup,B08PCLJNBK,Cancelled,0,$0.00 ,506001,E-350,BP-111856
407-5320970-7317949,7/6/2025 11:56,7/6/2025 13:34,Shipped,BOPIS,Pickup,B08ZHQ7W7T,Shipped,1,"$3,656.75 ",500019,E-188,TS-211609
404-2161461-6489100,2/22/2025 17:09,2/22/2025 17:41,Shipped - Delivered to Buyer,BOPIS,Pickup,B08PV456CQ,Shipped,1,"$4,520.15 ",176304,E-005,RH-194952
408-1650065-7927518,6/20/2025 10:14,6/24/2025 10:05,Shipped,Parner Sale,Same Day 0,B0894XKVH3,Shipped,1,"$5,535.91 ",122001,E-059,JG-153105
406-1257565-5287545,1/7/2025 18:33,1/11/2025 18:40,Shipped,Store Sale,Economy 10,B09QJ3F6T9,Shipped,1,"$8,422.38 ",380061,E-298,BF-110058
408-3794490-9388338,7/25/2024 9:29,7/29/2024 15:18,Shipped,Parner Sale,Express 3,B0822SS99K,Shipped,1,"$6,704.04 ",411015,E-251,MF-182500
407-1789478-3730701,2/8/2024 10:35,2/11/2024 15:56,Shipped,Parner Sale,Express 3,B06Y5CFQSQ,Shipped,1,"$3,021.90 ",673612,E-252,KM-166603
402-6155527-9151507,8/26/2023 12:19,9/1/2023 9:05,Cancelled,Store Sale,Standard 7,B099NSQP4Z,,0,"$5,997.83 ",636005,E-006,JG-151157
402-1661057-3016313,3/14/2023 9:25,3/22/2023 10:31,Shipped,Parner Sale,Standard 7,B097ZZZR1P,Shipped,1,"$4,325.46 ",560067,E-574,LC-168859
404-3445340-8288366,7/28/2025 19:43,8/2/2025 18:59,Shipped - Delivered to Buyer,Parner Sale,Standard 7,B08MYM2SRJ,Shipped,1,"$2,784.89 ",411038,E-047,DB-131203
402-4419091-8345121,4/17/2025 13:42,4/22/2025 18:02,Shipped - Delivered to Buyer,Store Sale,Express 3,B09RKDYFFP,Shipped,1,"$8,185.36 ",636011,E-177,AC-106156
402-6731973-1341157,10/25/2024 16:13,10/31/2024 19:42,Shipped,Ecomm,Same Day 0,B091XT968F,Shipped,1,"$6,103.05 ",500042,E-112,NS-185059
403-6799365-4977919,3/4/2024 13:45,3/10/2024 12:36,Shipped,Ecomm,Express 3,B082Z3ZNL5,Shipped,1,"$6,695.58 ",171006,E-047,DK-128353
171-6082021-3400350,5/20/2023 12:06,5/25/2023 13:10,Cancelled,Store Sale,Express 3,B08XQ98B2Q,Unshipped,1,"$6,670.18 ",122018,E-568,VF-217156
404-8662754-9064343,8/17/2025 12:45,8/25/2025 13:26,Shipped,Store Sale,Economy 10,B0982YHS8Y,Shipped,1,"$6,103.05 ",110052,E-342,BF-111709
407-9310144-7598767,7/10/2025 13:06,7/10/2025 13:47,Shipped,BOPIS,Pickup,B08B3XS7ST,Shipped,1,"$6,424.71 ",401107,E-291,BD-113202
408-0409467-5270716,3/3/2025 10:30,3/16/2025 15:02,Shipped,Parner Sale,Express 3,B08XQ8MCKP,Shipped,1,"$6,670.18 ",400068,E-261,MP-181756
403-9970913-4255544,8/23/2024 13:04,8/30/2024 11:46,Shipped,Store Sale,Express 3,B0982YYCLC,Shipped,1,"$4,977.24 ",502032,E-055,HG-149659
407-6002846-1735555,12/22/2023 17:46,12/30/2023 16:27,Shipped - Delivered to Buyer,Ecomm,Express 3,B098136DNF,Shipped,1,"$3,876.83 ",534260,E-356,FH-143503
407-2829464-2473951,2/1/2023 19:59,2/8/2023 14:01,Shipped - Delivered to Buyer,Store Sale,Same Day 0,B08V1HVNCK,Shipped,1,"$5,535.91 ",182101,E-354,KH-166907
403-8704603-2681967,8/14/2025 12:17,8/21/2025 14:59,Shipped,Parner Sale,Standard 7,B0983DCNY3,Shipped,1,"$7,499.72 ",121002,E-475,EP-139159
404-2925434-6685105,6/18/2025 18:26,6/18/2025 19:35,Shipped,BOPIS,Pickup,B09K3W2LHF,Shipped,1,"$3,885.30 ",673602,E-064,JE-161653
171-7965491-1831552,1/13/2025 10:11,1/18/2025 11:48,Shipped - Delivered to Buyer,Store Sale,Economy 10,B099NRSX6D,Shipped,1,"$7,271.18 ",713304,E-186,MW-182356
405-9477471-4152300,6/16/2024 10:33,6/18/2024 12:04,Shipped,Store Sale,Express 3,B098117ZJY,Shipped,1,"$2,784.89 ",411001,E-347,NC-184159
403-4445949-1152359,10/2/2023 19:16,10/8/2023 15:32,Shipped - Returned to Seller,Ecomm,Express 3,B07818CHQF,Shipped,1,"$3,546.71 ",401701,E-178,CS-122502
408-6371965-8862708,10/16/2025 19:05,10/16/2025 20:24,Shipped,BOPIS,Pickup,B08L3RWBL6,Shipped,1,"$2,784.89 ",201304,E-073,BG-110356
405-1888110-8335554,8/5/2025 15:32,8/5/2025 17:22,Cancelled,BOPIS,Pickup,B098P4234P,Cancelled,0,$0.00 ,421004,E-558,PK-190759
406-9071135-5777958,5/7/2025 13:34,5/10/2025 16:24,Shipped,Parner Sale,Express 3,B099NRCT7B,Shipped,1,"$6,297.74 ",122002,E-270,HF-149952
407-1871444-7732350,11/20/2024 19:43,11/24/2024 14:38,Shipped,Store Sale,Express 3,B08XNJG8B1,Shipped,1,"$9,412.75 ",400078,E-463,BS-118005
407-5038476-6985917,4/5/2024 9:44,4/5/2024 10:35,Cancelled,BOPIS,Pickup,B09NDHQMKC,Unshipped,1,"$5,053.43 ",829210,E-079,NP-186857
403-8642810-3277109,7/4/2023 15:27,7/4/2023 17:15,Shipped,BOPIS,Pickup,B081WSCKPQ,Shipped,1,"$3,377.42 ",800002,E-157,GZ-144700
404-6615519-7276353,6/22/2022 14:57,6/25/2022 12:51,Shipped,Ecomm,Standard 7,B092D4XKS1,Shipped,1,"$2,784.89 ",530014,E-102,PC-187453
408-2725237-6990739,7/18/2025 15:52,7/18/2025 17:36,Shipped,BOPIS,Pickup,B081WX4G4Q,Shipped,1,"$3,377.42 ",766015,E-192,BS-117556
408-6087894-0174713,3/23/2025 17:51,3/26/2025 14:10,Shipped,Ecomm,Express 3,B08KS1W7V8,Shipped,1,"$3,377.42 ",110028,E-336,LW-171259
404-5330646-2440317,9/20/2024 9:36,9/22/2024 18:36,Shipped,Store Sale,Economy 10,B0986YM7P3,Shipped,1,"$2,530.95 ",500054,E-070,JD-158953
404-9074737-0410726,1/23/2024 15:29,1/23/2024 16:13,Shipped,BOPIS,Pickup,B09KXSYRR3,Shipped,1,"$6,458.57 ",560100,E-297,RP-192705
407-6082625-9680312,3/21/2023 13:27,3/25/2023 15:49,Shipped - Delivered to Buyer,Store Sale,Economy 10,B09HMWRQP1,Shipped,1,"$4,613.26 ",560071,E-096,MP-181758
404-7242310-9868314,8/17/2025 13:24,8/23/2025 12:01,Shipped,Ecomm,Economy 10,B08B3YJKM6,Shipped,1,"$3,182.73 ",324001,E-155,JH-154302
403-7431203-9345905,6/30/2025 11:08,7/3/2025 19:09,Shipped - Delivered to Buyer,Ecomm,Express 3,B07VT4MWJR,Shipped,1,"$4,630.19 ",400701,E-160,NB-185804
405-7199260-2596350,2/6/2025 10:35,2/10/2025 16:54,Shipped,Parner Sale,Express 3,B08HK4PJWJ,Shipped,1,"$3,115.01 ",380016,E-473,ES-140207
171-5175985-6721129,7/18/2024 15:51,7/22/2024 16:30,Shipped - Delivered to Buyer,Parner Sale,Same Day 0,B08B3YPXKZ,Shipped,1,"$3,072.69 ",520010,E-558,FO-143059
408-1617751-9410740,11/7/2023 9:49,11/11/2023 11:47,Shipped,Ecomm,Express 3,B08B3YDL18,Shipped,1,$0.00 ,700034,E-572,BP-112303
407-5088682-1382706,12/3/2025 12:57,12/6/2025 19:09,Shipped,Store Sale,Same Day 0,B07GRV8MPD,Shipped,1,"$3,182.73 ",783348,E-191,MG-176956
402-8961518-0729935,8/9/2025 9:10,8/15/2025 18:02,Cancelled,Parner Sale,Express 3,B094FR7J54,Unshipped,1,"$5,180.40 ",110043,E-081,JS-159408
407-1636200-2404306,5/27/2025 14:18,6/4/2025 13:22,Cancelled,Ecomm,Same Day 0,B09RKCY6NK,,0,"$3,926.01 ",441906,E-161,SH-199751
407-0472117-7853127,12/14/2024 9:14,12/14/2024 10:02,Shipped,BOPIS,Pickup,B07H7DZXJ5,Shipped,1,"$4,384.71 ",570008,E-350,LW-172153
404-2342415-8647551,5/7/2024 9:14,5/12/2024 16:08,Shipped,Store Sale,Economy 10,B08MXFNM51,Shipped,1,"$10,894.07 ",176001,E-021,RD-199307
403-7958446-4859568,8/15/2023 15:08,8/21/2023 9:51,Shipped,Parner Sale,Economy 10,B07SRJCQHY,Shipped,1,"$4,901.06 ",603202,E-063,MH-174400
408-7509417-3679557,8/13/2022 11:55,8/19/2022 11:27,Shipped - Delivered to Buyer,Parner Sale,Same Day 0,B098114JLC,Shipped,1,$0.00 ,226021,E-093,VP-217304
408-1288104-9144316,7/26/2025 16:42,7/31/2025 15:24,Shipped,Parner Sale,Express 3,B0781LSYRY,Shipped,1,"$2,869.53 ",505302,E-470,BM-116507
407-1995740-8011501,4/12/2025 18:57,4/20/2025 15:54,Shipped - Delivered to Buyer,Store Sale,Same Day 0,B09K3ZKHMW,Shipped,1,"$3,885.30 ",413531,E-153,RD-198109
402-0969853-1369102,10/18/2024 12:47,10/27/2024 17:27,Shipped,Parner Sale,Same Day 0,B09SDXFFQ1,Shipped,1,"$6,136.91 ",345001,E-182,RA-192852
404-4517155-1214719,2/24/2024 10:26,3/9/2024 16:52,Shipped - Delivered to Buyer,Ecomm,Express 3,B0982ZRDSY,Shipped,1,"$6,695.58 ",560010,E-554,CS-119505
171-6145214-7811523,5/8/2023 11:32,5/15/2023 18:03,Shipped - Delivered to Buyer,Ecomm,Standard 7,B081X18FL6,Shipped,1,"$2,530.95 ",700085,E-234,DV-130458
408-0666344-4693118,8/17/2025 10:37,8/17/2025 11:13,Shipped,BOPIS,Pickup,B081XCMYXJ,Shipped,1,"$3,377.42 ",835234,E-262,CK-122051
171-8449408-4437957,7/8/2025 18:06,7/15/2025 18:16,Shipped,Parner Sale,Express 3,B08QGK2BYL,Shipped,1,"$5,002.64 ",110008,E-288,BD-115604
404-4330880-1911560,2/27/2025 9:39,3/5/2025 16:53,Shipped,Store Sale,Standard 7,B081XDBBSH,Shipped,1,"$3,986.87 ",530003,E-333,JL-158358
403-6606921-7761107,8/16/2024 17:36,10/31/2024 14:22,Shipped,Parner Sale,Economy 10,B08XQ98B2Q,Shipped,1,"$6,670.18 ",421004,E-476,HA-149201
406-5176877-8265134,12/13/2023 19:51,12/18/2023 10:03,Shipped,Store Sale,Express 3,B07X3KSDT3,Shipped,1,"$5,891.43 ",502273,E-061,CK-122054
404-1280985-1334724,1/20/2023 13:55,1/22/2023 15:44,Cancelled,Parner Sale,Economy 10,B07R59TDM1,Cancelled,0,$0.00 ,713148,E-150,IM-150558
403-5080043-4340320,8/13/2025 11:25,8/13/2025 12:59,Shipped,BOPIS,Pickup,B08XQBF1G4,Shipped,1,"$6,670.18 ",400607,E-337,BV-112450
406-6319256-6976342,6/14/2025 13:27,6/18/2025 15:10,Shipped - Delivered to Buyer,Store Sale,Standard 7,B091Q84CBF,Shipped,1,"$3,377.42 ",274401,E-019,NB-186553
407-9926823-3837960,1/7/2025 15:30,1/7/2025 16:04,Shipped - Delivered to Buyer,BOPIS,Pickup,B07Q2P453R,Shipped,1,"$5,180.40 ",768004,E-233,AR-105106
407-4245781-9457143,6/8/2024 10:41,6/11/2024 16:32,Shipped - Delivered to Buyer,Store Sale,Express 3,B0922TGHSL,Shipped,1,"$4,198.49 ",560066,E-567,KH-166909
408-4911363-5352321,9/23/2023 9:22,9/27/2023 16:50,Shipped,Store Sale,Express 3,B09NDLLL9H,Shipped,1,$0.00 ,500065,E-470,KH-163602
402-7526419-5540365,10/4/2025 17:03,10/8/2025 12:33,Cancelled,Parner Sale,Same Day 0,B08XQ98B2Q,Cancelled,0,$0.00 ,500032,E-478,HG-149654
406-2156850-5928355,8/3/2025 12:53,8/7/2025 19:25,Cancelled,Ecomm,Express 3,B09KXTTVB5,,0,$0.00 ,678623,E-110,CS-124008
404-3680431-8192300,5/2/2025 13:20,5/5/2025 17:10,Cancelled,Store Sale,Express 3,B09CT88XNF,Cancelled,0,$0.00 ,341510,E-299,AR-105100
407-1632724-0314751,11/14/2024 12:42,11/17/2024 14:17,Cancelled,Parner Sale,Express 3,B07RSXBLYG,Unshipped,1,"$4,122.31 ",678706,E-112,JM-155802
406-6538091-6626716,3/28/2024 19:09,3/31/2024 13:58,Shipped,Store Sale,Standard 7,B098133PV7,Shipped,1,"$3,885.30 ",600117,E-351,AR-105705
402-4150156-3778757,6/23/2023 13:31,6/25/2023 19:27,Shipped,Parner Sale,Express 3,B07K34C782,Shipped,1,"$5,798.32 ",226017,E-077,DV-134657
402-0967687-3796320,6/9/2022 19:22,6/9/2022 21:18,Shipped,BOPIS,Pickup,B08TGN7N1L,Shipped,1,"$3,986.87 ",400706,E-078,RM-196750
